review,rating,sentiment,language
bro lassi maja bandide aithu,5,good,kannada
mess ka noodles khana hi nahi,1,bad,hindi
tried chai regret ruined my day,2,bad,english
bh pav bhaji full mast,4,good,hindi
boiled egg tini tarvata feel baga tasty,5,good,telugu
mess omelette full bekagilla,2,bad,kannada
bajji khana hi nahi hai bhai,2,bad,hindi
momos khake faltu feel,1,bad,punjabi
ninna toor dal tinte full enjoy anipinchindi,5,good,telugu
seriously bro pakoda disgusting aithu,1,bad,kannada
bhai sach mein bhajji bilkul ghatiya,2,bad,hindi
bajji tini tarvata pani pattadu,1,bad,telugu
bhai seriously medu vada mood kharab ho gayi,2,bad,punjabi
soup mat khao ulti aa gayi hai,1,bad,hindi
seriously puttu mood off,1,bad,telugu
coffee mat khao ulti aa gayi hai,3,bad,hindi
lassi skip maadi disgusting aithu,2,bad,kannada
seriously bhajji disgusting,1,bad,telugu
mess cutlet mood off,3,bad,telugu
bro the burger was slaps,4,good,english
burger try karo solid taste,5,good,punjabi
puttu mat khao regret hai,2,bad,hindi
nah gobi paratha is zero stars,1,bad,english
dhokla khake paisa barbaad feel,2,bad,hindi
moong dal hits different fire,4,good,english
dhokla try madi tasty bandu,4,good,kannada
bhai uppit full mast hai,5,good,punjabi
maggi mat khao bohot kharab hai,2,bad,hindi
full masoor dal tasty bandu bro,4,good,kannada
poori tini tarvata feel tasty ga undi,5,good,telugu
pizza try karo lajawab hai,5,good,hindi
fried rice tini tarvata mood off,2,bad,telugu
bhai seriously bhel puri zahar,2,bad,punjabi
bhai seriously samosa regret ho reha,1,bad,punjabi
moong dal try karo kamaal,5,good,punjabi
mess vada pav full taste illa bro,3,bad,kannada
mess ka bhel puri ulti aa gayi,2,bad,hindi
bhajji skip karo taste zero hai,2,bad,punjabi
burger zahar hai yaar,2,bad,punjabi
sandwich waste piece guru,3,bad,kannada
mess ka toast bewakoof banaya,1,bad,hindi
pizza iz straight dizgusting af,1,bad,english
gulab jamun tini tarvata eat cheyaleka,1,bad,telugu
ninna coffee tinte superb ga undi anipinchindi,5,good,telugu
dhokla tinda mele taste illa bro,1,bad,kannada
tried sandwich and it was crazy good,5,good,english
poori taste illa bro guru,1,bad,kannada
bro dhokla was straight garbage,2,bad,english
toast mat khao ulti aa gayi hai,2,bad,hindi
ninna bhel puri tinte tasty ga undi anipinchindi,5,good,telugu
mess da uppit na khao,2,bad,punjabi
soup khake solid taste feel hoya,4,good,punjabi
bhajji hits different fire,4,good,english
bhai pasta lajawab,5,good,hindi
bhai sach mein toor dal khana hi nahi,1,bad,hindi
bhai pulao ekdum perfect hai,4,good,punjabi
masoor dal mood spoil guru,2,bad,kannada
cutlet mat khao bewakoof banaya hai,2,bad,hindi
dhokla paisa barbaad hai bhai,1,bad,hindi
ninna burger tinte mast undi anipinchindi,5,good,telugu
seriously bro scrambled egg bekagilla,1,bad,kannada
bhai sach mein noodles regret,2,bad,hindi
mess da sandwich regret ho reha,1,bad,punjabi
bhai seriously burger faltu,1,bad,punjabi
coffee khake regret feel,2,bad,hindi
tried sheera and it was slaps,4,good,english
mess ka kachori ulti aa gayi,1,bad,hindi
uppit skip karo regret ho reha hai,1,bad,punjabi
momos tinda mele maja bandide feel aaithu,5,good,kannada
toor dal hits different top tier,5,good,english
gobi paratha is straight not it,1,bad,english
mess mein sheera maja aa gaya full tha,5,good,hindi
vada pav try karo ekdum perfect,4,good,punjabi
mess burger full taste illa bro,2,bad,kannada
seriously pizza disgusting,2,bad,telugu
mess ka pongal khana hi nahi,1,bad,hindi
bro omelette maja bandide aithu,5,good,kannada
poori skip maadi ella illa,1,bad,kannada
poori try chesthe baga tasty,4,good,telugu
burger khake lajawab si feel hoya,4,good,punjabi
mess pasta full taste illa bro,2,bad,kannada
mess mein aloo paratha perfect tha tha,5,good,hindi
bonda tini tarvata feel full enjoy,5,good,telugu
bhai sach mein samosa bohot kharab,1,bad,hindi
seriously medu vada eat cheyaleka,2,bad,telugu
bajji tini tarvata pani pattadu,1,bad,telugu
mess jalebi full ella illa,1,bad,kannada
pizza khake regret feel,2,bad,hindi
manchurian tinda mele bekagilla,2,bad,kannada
pav bhaji tinda mele maja bandide feel aaithu,5,good,kannada
masoor dal khake ekdum perfect feel hoya,4,good,punjabi
gobi paratha khake zabardast si feel hoya,5,good,punjabi
mess alli masoor dal yummy,5,good,kannada
mess da sandwich faltu,2,bad,punjabi
pasta waste piece guru,2,bad,kannada
poori khake full mast feel aaya,5,good,hindi
mess bajji taste leka,1,bad,telugu
seriously halwa disgusting,2,bad,telugu
poori khake bahut tasty feel aaya,4,good,hindi
tried chana dal regret mid,1,bad,english
bajji try cheyakandi pani pattadu,1,bad,telugu
halwa try madi tasty bandu,4,good,kannada
full sandwich yummy bro,5,good,kannada
bro gobi paratha tasty bandu aithu,5,good,kannada
yaar noodles to ekdum full mast,4,good,hindi
mess boiled egg is lit,5,good,english
gobi paratha mat khao ulti aa gayi hai,1,bad,hindi
toast khake bewakoof banaya feel,2,bad,hindi
burger khake daab aa gayi feel hoya,5,good,punjabi
bro omelette full enjoy,5,good,telugu
tried burger regret l food,1,bad,english
appam skip karo taste zero hai,2,bad,punjabi
mess dal fry eat cheyaleka,1,bad,telugu
poori try karo ekdum perfect,4,good,punjabi
seriously bro masoor dal bekagilla,2,bad,kannada
yaar coffee to ekdum ekdum zabardast,5,good,hindi
mess lo coffee superb ga undi undi,5,good,telugu
bhel puri khake lajawab si feel hoya,4,good,punjabi
yaar kesari to ekdum maja aa gaya full,4,good,hindi
jalebi try karo full mast,5,good,punjabi
pulao mat khao bohot kharab hai,1,bad,hindi
rasgulla khake taste zero feel,1,bad,punjabi
pizza tinda mele full sakkath feel aaithu,5,good,kannada
mess bonda taste leka,2,bad,telugu
gobi paratha tinda mele ella illa,1,bad,kannada
mess alli gulab jamun perfect,5,good,kannada
bhai lassi perfect tha,4,good,hindi
mess lo toor dal manchi undi,5,good,telugu
masoor dal tinda mele mood spoil,1,bad,kannada
mess soup full bekagilla,2,bad,kannada
mess alli pongal tasty bandu,5,good,kannada
pizza try madi yummy,4,good,kannada
chana dal try karo kamaal,5,good,punjabi
ninna maggi tinte baga tasty anipinchindi,5,good,telugu
halwa tinda mele waste piece,1,bad,kannada
mess mein pakoda ekdum zabardast tha,5,good,hindi
jalebi try karo zabardast si,4,good,punjabi
mess da toast mood kharab ho gayi,2,bad,punjabi
bhai seriously jalebi faltu,2,bad,punjabi
burger try karo zabardast si,5,good,punjabi
halwa try cheyakandi eat cheyaleka,1,bad,telugu
manchurian bewakoof banaya hai bhai,2,bad,hindi
pasta pani pattadu undi bruh,2,bad,telugu
bhai seriously dal fry ghatiya si,1,bad,punjabi
mess jalebi lowkey trash,1,bad,english
yaar tadka dal to ekdum kamaal ka,5,good,hindi
dal fry try karo perfect tha hai,5,good,hindi
tried moong dal and it was fire,5,good,english
mess appam full taste illa bro,1,bad,kannada
tried pongal and it was absolutely fire,5,good,english
bhel puri is straight zero stars,1,bad,english
bro the pizza was slaps,5,good,english
bhai seriously kesari regret ho reha,1,bad,punjabi
mess lo fried rice superb ga undi undi,4,good,telugu
boiled egg try madi nalla aithu,5,good,kannada
mess ka sheera regret,1,bad,hindi
mess lo kesari superb ga undi undi,5,good,telugu
full samosa yummy bro,5,good,kannada
bajji khake bilkul ghatiya feel,1,bad,hindi
rasgulla khake ulti aa gayi feel,1,bad,hindi
tried tadka dal and it was no cap good,5,good,english
full halwa nalla aithu bruh,4,good,kannada
sheera try karo bahut tasty hai,4,good,hindi
yo manchurian was straight up no cap good,4,good,english
mess maggi khali waste,2,bad,telugu
mess lo toor dal superb ga undi undi,5,good,telugu
bhai fried rice ekdum zabardast,5,good,hindi
mess pasta full taste illa bro,2,bad,kannada
mess lassi full kemp agide,1,bad,kannada
cutlet try karo kamaal ka hai,4,good,hindi
momos taste illa bro guru,1,bad,kannada
mess gobi paratha is crazy good,4,good,english
jalebi is straight trash,1,bad,english
seriously cutlet disgusting,2,bad,telugu
bro kachori was not it,2,bad,english
mess da pav bhaji faltu,3,bad,punjabi
mess pulao is lit,5,good,english
manchurian ghatiya si hai yaar,1,bad,punjabi
lassi khake regret feel,2,bad,hindi
mess ka cutlet khana hi nahi,1,bad,hindi
yo boiled egg was straight up absolutely fire,5,good,english
gobi paratha khake solid taste feel hoya,5,good,punjabi
bajji khake bewakoof banaya feel,2,bad,hindi
full fried rice super aithu bro,5,good,kannada
vada pav try cheyakandi pani pattadu,1,bad,telugu
mess mein uppit bahut tasty tha,5,good,hindi
bro sandwich manchi,5,good,telugu
masoor dal tini tarvata eat cheyaleka,2,bad,telugu
mess alli burger yummy,5,good,kannada
bro cutlet baga tasty,5,good,telugu
bhajji try karo lajawab hai,5,good,hindi
yaar aloo paratha to ekdum maja aa gaya full,5,good,hindi
pasta try cheyakandi pani pattadu,1,bad,telugu
bro gulab jamun manchi,4,good,telugu
coffee try madi yummy,4,good,kannada
mess ka aloo paratha paisa barbaad,1,bad,hindi
sandwich mat khao regret hai,2,bad,hindi
bhai sach mein coffee paisa barbaad,1,bad,hindi
scrambled egg mat khao bewakoof banaya h,2,bad,hindi
mess noodles lowkey zero stars,1,bad,english
sandwich bohot kharab hai bhai,2,bad,hindi
mess lo poori manchi undi,4,good,telugu
bhai puttu ekdum zabardast,5,good,hindi
pulao tinda mele taste illa bro,1,bad,kannada
tried jalebi regret mid,1,bad,english
mess pav bhaji lowkey L food,2,bad,english
bhai noodles zabardast si hai,5,good,punjabi
appam khake lajawab feel aaya,4,good,hindi
maggi try chesthe superb ga undi,5,good,telugu
burger try karo kamaal,5,good,punjabi
bro dhokla was trash,2,bad,english
mess omelette full waste piece,2,bad,kannada
tried chana dal regret trash,1,bad,english
bro samosa manchi,5,good,telugu
manchurian skip maadi kemp agide,1,bad,kannada
nah bhel puri is trash,2,bad,english
bro the chai was bussin,4,good,english
masoor dal is straight trash,1,bad,english
bhel puri skip karo mood kharab ho gayi hai,1,bad,punjabi
mess lo appam full enjoy undi,5,good,telugu
nah masoor dal is zero stars,1,bad,english
bro the gobi paratha was legendary,5,good,english
bhai bhel puri full mast,4,good,hindi
scrambled egg khake zahar feel,1,bad,punjabi
bhajji hits different no cap good,5,good,english
boiled egg khake bohot kharab feel,1,bad,hindi
nah samosa is trash,1,bad,english
mess ch chai solid taste si,4,good,punjabi
seriously bro noodles kemp agide,3,bad,kannada
mess ch toor dal daab aa gayi si,4,good,punjabi
mess masoor dal baledu bro,2,bad,telugu
bhai sach mein cutlet bohot kharab,2,bad,hindi
mess sheera lowkey zero stars,1,bad,english
seriously bruh uppit bekagilla,3,bad,kannada
uppit try chesthe baga tasty,4,good,telugu
bro jalebi full sakkath aithu,4,good,kannada
nah manchurian is trash,2,bad,english
pasta is straight trash,1,bad,english
masoor dal khake lajawab feel aaya,5,good,hindi
mess lo coffee baga tasty undi,5,good,telugu
mess alli bhajji yummy,5,good,kannada
ninna bajji tinte tasty ga undi anipinchindi,4,good,telugu
mess da scrambled egg na khao,1,bad,punjabi
seriously bro bhajji mood spoil,3,bad,kannada
mess alli bajji super aithu,5,good,kannada
noodles is straight disgusting af,1,bad,english
yaar omelette to ekdum lajawab,4,good,hindi
mess ka pulao bilkul ghatiya,2,bad,hindi
mess bhajji baledu bruh,2,bad,telugu
bro pasta full enjoy,5,good,telugu
yaar omelette ekdum zabardast si si,4,good,punjabi
burger tini tarvata baledu bro,2,bad,telugu
bro momos super aithu aithu,5,good,kannada
tried samosa regret disgusting af,2,bad,english
mess cutlet lowkey straight garbage,1,bad,english
boiled egg is straight trash,1,bad,english
mess ch pav bhaji ekdum perfect si,5,good,punjabi
bhai seriously noodles zahar,2,bad,punjabi
mess mein toor dal bahut tasty tha,4,good,hindi
toast eat cheyaleka undi bro,2,bad,telugu
mess lo boiled egg manchi undi,4,good,telugu
bro uppit baga tasty,4,good,telugu
tadka dal khake perfect tha feel aaya,5,good,hindi
halwa waste piece guru,1,bad,kannada
poori try chesthe mast undi,5,good,telugu
moong dal hits different slaps,5,good,english
sheera waste piece guru,2,bad,kannada
yaar kachori to ekdum lajawab,4,good,hindi
gobi paratha try karo kamaal ka hai,4,good,hindi
bhel puri is straight straight garbage,1,bad,english
seriously gobi paratha pani pattadu,2,bad,telugu
ninna sheera tinte full enjoy anipinchindi,5,good,telugu
tried bonda regret zero stars,1,bad,english
mess mein bonda ekdum zabardast tha,5,good,hindi
bhai sach mein cutlet paisa barbaad,1,bad,hindi
bhai seriously dal fry mood kharab ho gayi,2,bad,punjabi
boiled egg tinda mele mood spoil,1,bad,kannada
mess da tadka dal na khao,2,bad,punjabi
coffee khake ekdum zabardast feel aaya,5,good,hindi
mess alli samosa maja bandide,5,good,kannada
mess sandwich is legendary,5,good,english
noodles tinda mele waste piece,1,bad,kannada
mess alli samosa tasty bandu,4,good,kannada
bhai sach mein manchurian bilkul ghatiya,2,bad,hindi
bh sach mein bhajji regret,3,bad,hindi
pulao tinda mele bekagilla,2,bad,kannada
bhai sach mein maggi bohot kharab,1,bad,hindi
cutlet tinda mele full sakkath feel aaithu,4,good,kannada
pizza bilkul ghatiya hai bhai,2,bad,hindi
seriously bro vada pav kemp agide,1,bad,kannada
bro jalebi perfect aithu,4,good,kannada
bh bajji full mast h,4,good,punjabi
bhai bhajji full mast,5,good,hindi
mess ch bhel puri ekdum perfect si,5,good,punjabi
tried bhel puri and it was lit,4,good,english
bhai sach mein bhel puri bilkul ghatiya,3,bad,hindi
chai hits different bussin,5,good,english
bhai sach mein pongal paisa barbaad,1,bad,hindi
mess maggi lowkey l food,1,bad,english
mess kachori lowkey L food,2,bad,english
mess sandwich is lit,4,good,english
mess mein poori full mast tha,4,good,hindi
sandwich try karo solid taste,4,good,punjabi
pongal try karo lajawab si,5,good,punjabi
scrambled egg pani pattadu undi bro,1,bad,telugu
seriously bro pizza waste piece,1,bad,kannada
seriously scrambled egg disgusting,2,bad,telugu
sandwich tini tarvata feel mast undi,5,good,telugu
pav bhaji regret ho reha hai yaar,1,bad,punjabi
mess da pulao na khao,2,bad,punjabi
uppit tinda mele perfect feel aaithu,5,good,kannada
medu vada try chesthe mast undi,5,good,telugu
dal fry hits different legendary,4,good,english
ninna manchurian tinte baga tasty anipinchindi,5,good,telugu
nah burger is ruined my day,1,bad,english
bonda tinda mele yummy feel aaithu,5,good,kannada
dhokla try chesthe superb ga undi,4,good,telugu
bonda mood kharab ho gayi hai yaar,1,bad,punjabi
mess omelette full kemp agide,1,bad,kannada
bro da pulao was legendary,4,good,english
yo moong dal was straight up no cap good,4,good,english
bro poori was trash,3,bad,english
pasta tini tarvata feel perfect ga undi,5,good,telugu
uppit try cheyakandi mood off,1,bad,telugu
burger hits different slaps,5,good,english
yo bhajji was straight up top tier,5,good,english
mess uppit disgusting,2,bad,telugu
puttu paisa barbaad hai bhai,1,bad,hindi
chai khake perfect tha feel aaya,5,good,hindi
ninna boiled egg tinte superb ga undi anipinchindi,5,good,telugu
soup hits different slaps,4,good,english
vada pav try chesthe perfect ga undi,5,good,telugu
pasta try cheyakandi pani pattadu,2,bad,telugu
bhai noodles full mast hai,5,good,punjabi
mess mein chai ekdum zabardast tha,5,good,hindi
bhel puri try chesthe mast undi,5,good,telugu
omelette tinda mele nalla aithu feel aaithu,5,good,kannada
bhai dal fry lajawab si hai,4,good,punjabi
momos khake ghatiya si feel,2,bad,punjabi
mess medu vada khali waste,1,bad,telugu
mess pulao full mood spoil,1,bad,kannada
mess vada pav pani pattadu,1,bad,telugu
yaar masoor dal ekdum kamaal si,4,good,punjabi
full kesari full sakkath bro,4,good,kannada
mess ch burger lajawab si si,4,good,punjabi
mess soup full waste piece,3,bad,kannada
mess burger eat cheyaleka,1,bad,telugu
tried dal fry and it was no cap good,5,good,english
ninna appam tinte manchi anipinchindi,5,good,telugu
mess vada pav lowkey ruined my day,3,bad,english
medu vada try chesthe manchi,5,good,telugu
mess ch soup ekdum perfect si,5,good,punjabi
mess halwa is crazy good,5,good,english
masoor dal tinda mele ella illa,1,bad,kannada
yaar chana dal ekdum zabardast si si,4,good,punjabi
sheera is straight L food,2,bad,english
mess ch pongal zabardast si si,4,good,punjabi
pongal khake ghatiya si feel,1,bad,punjabi
mess alli poori perfect,5,good,kannada
mess mein bhel puri kamaal ka tha,5,good,hindi
yaar maggi ekdum solid taste si,5,good,punjabi
bhajji tini tarvata baledu bro,3,bad,telugu
mess ka bhel puri bohot kharab,1,bad,hindi
bhai moong dal ekdum zabardast,4,good,hindi
appam try cheyakandi mood off,1,bad,telugu
manchurian khake ghatiya si feel,2,bad,punjabi
jalebi try madi tasty bandu,4,good,kannada
gulab jamun try cheyakandi taste leka,1,bad,telugu
moong dal skip maadi waste piece,1,bad,kannada
bruh the pasta was lit,5,good,english
bhai sach mein uppit regret,2,bad,hindi
seriously bro gulab jamun ella illa,1,bad,kannada
bro noodles was trash,2,bad,english
pizza tini tarvata pani pattadu,2,bad,telugu
bro tadka dal maja bandide aithu,5,good,kannada
noodles khake na khao feel,1,bad,punjabi
manchurian taste illa bro guru,2,bad,kannada
bhajji tini tarvata mood off,2,bad,telugu
full poori yummy bro,4,good,kannada
bhai puttu ekdum perfect hai,5,good,punjabi
full boiled egg full sakkath bro,5,good,kannada
toor dal try karo lajawab hai,5,good,hindi
