review,rating,sentiment,language
the experience was bad.,1,bad,english
biryani chii hai.,2,bad,hindi
food matram ruchi ga undi.,5,good,telugu
Really lovely raita.,4,good,english
chapati full sari illa.,3,bad,kannada
bhatura nodoke tumba chennagide.,5,good,kannada
egg curry tinte keka anipinchindi.,5,good,telugu
upma was absolutely bland.,3,bad,english
rice tumba thu.,3,bad,kannada
puri maada hai.,2,bad,punjabi
baingan bharta tinte waste anipinchindi.,2,bad,telugu
fish curry matram bagundi.,4,good,telugu
idli worst agide.,1,bad,kannada
biryani bekaar lagya.,1,bad,punjabi
aaj ka rajma not good tha.,1,bad,hindi
khana jama swaad ni hai.,1,bad,punjabi
dal makhani nodoke thu.,1,bad,kannada
puri was absolutely nice.,5,good,english
sabzi thu.,3,bad,kannada
bhojanam matram baga chesaru.,5,good,telugu
"Loved the experience, it was tasty.",4,good,english
Such a superb curd.,5,good,english
egg curry ganda hai.,2,bad,punjabi
Really op curry.,5,good,english
chicken swadisht hai.,5,good,hindi
food kha ke maza aa gaya.,4,good,hindi
rice tinte kirrak anipinchindi.,5,good,telugu
Eeroju food worst ga undi.,1,bad,telugu
Such a fantastic place.,4,good,english
egg curry asalu baledu.,1,bad,telugu
such a tasteless curry.,2,bad,english
rajma ruchi illa.,1,bad,kannada
paratha khatam lagya.,1,bad,punjabi
ivattu baingan bharta sari illa.,1,bad,kannada
paratha is good.,5,good,english
fish curry kha ke mood kharab.,2,bad,hindi
soup jama bakwaas hai.,1,bad,punjabi
Eeroju chutney ruchi ledu.,2,bad,telugu
i had a horrible sabzi.,1,bad,english
upma tinte chandalanga undi anipinchindi.,1,bad,telugu
dessert kha ke mood kharab.,2,bad,hindi
"loved the biryani, it was nice.",5,good,english
aaj methi paratha bekar si.,2,bad,punjabi
aaj khichdi fuddu si.,1,bad,punjabi
butter chicken nodoke ruchi agide.,5,good,kannada
poha full bombat.,5,good,kannada
aaj ka soup gazab tha.,5,good,hindi
aaj ka sabzi zabardast tha.,5,good,hindi
egg curry bakwas hai.,1,bad,hindi
"Loved the atmosphere, it ws perfect.",4,good,english
Really dreadful chicken.,2,bad,english
ivattu dal makhani bekar.,1,bad,kannada
chutney kha ke mood kharab.,1,bad,hindi
poha bakwaas hai.,1,bad,punjabi
methi paratha ruchi illa.,1,bad,kannada
khana sari illa.,1,bad,kannada
"hated the idli, it was bad.",3,bad,english
bhatura bahut vadiya hai.,4,good,punjabi
eeroju salad waste.,2,bad,telugu
butter chicken kha ke fuddu feel hoya.,1,bad,punjabi
oota bakwaas hai.,1,bad,punjabi
mess was absolutely great.,5,good,english
oota is wonderful.,5,good,english
The puri was op.,5,good,english
pickle not good hai.,1,bad,hindi
eeroju chole baga chesaru.,5,good,telugu
aaj ka raita chii tha.,1,bad,hindi
kadai chicken chala chala baledu.,1,bad,telugu
paneer bahut vadiya lagya.,5,good,punjabi
idli vadiya lagya.,5,good,punjabi
poha bombat.,5,good,kannada
bhatura bagundi.,4,good,telugu
breakfast bahut kharaab hai.,2,bad,hindi
poha kha ke sira feel hoya.,5,good,punjabi
Really amazing roti.,5,good,english
dessert tinte chetta anipinchindi.,1,bad,telugu
butter chicken chennagilla.,2,bad,kannada
chole nodoke chennagide.,5,good,kannada
chicken vadiya hai.,5,good,punjabi
aaj dinner maada si.,1,bad,punjabi
food nodoke sakath.,5,good,kannada
vada ghaint hai.,5,good,punjabi
aaj khana swaad si.,4,good,punjabi
methi paratha nodoke super agide.,4,good,kannada
chapati pura mazza aa gaya hai.,5,good,punjabi
raita tumba sakath.,4,good,kannada
poha was absolutely osm.,5,good,english
curd jama bekar hai.,2,bad,punjabi
upma full thu.,1,bad,kannada
aaj ka khana ek number tha.,4,good,hindi
mixed veg kha ke mood kharab.,1,bad,hindi
meal jama swaad ni hai.,2,bad,punjabi
aaj bhojanam changa si.,4,good,punjabi
ivattu paneer chennagide.,5,good,kannada
bhojanam chetta.,2,bad,telugu
soup was absolutely lovely.,4,good,english
roti tinte super anipinchindi.,5,good,telugu
aaj ka uttapam bakwas tha.,3,bad,hindi
fish curry kha ke swaad feel hoya.,5,good,punjabi
dal makhani kha ke maza aa gaya.,5,good,hindi
dinner chennagilla.,2,bad,kannada
Really great methi paratha.,5,good,english
Ivattu chutney bombat.,5,good,kannada
biryani kha ke maza aa gaya.,5,good,hindi
curry thu.,2,bad,kannada
mushroom masala tumba kettadagide.,2,bad,kannada
dal makhani was absolutely good.,4,good,english
such a gross pickle.,1,bad,english
roti jama maada hai.,1,bad,punjabi
idli super agide.,5,good,kannada
sambar tumba sari illa.,2,bad,kannada
upma chala worst ga undi.,2,bad,telugu
khana tinte excellent ga undi anipinchindi.,4,good,telugu
Eeroju fish curry waste.,1,bad,telugu
idli mazza aa gaya hai.,5,good,punjabi
lunch kirrak.,5,good,telugu
palak paneer ekdum bekaar hai.,1,bad,hindi
dinner pura ghaint hai.,5,good,punjabi
kadai chicken bahut lajawab hai.,5,good,hindi
salad bahut sahi hai hai.,4,good,hindi
rajma pura sira hai.,4,good,punjabi
aaj ka chole badiya tha.,5,good,hindi
soup chala ruchi ga undi.,5,good,telugu
aaj methi paratha sira si.,5,good,punjabi
da breakfast was horrible.,1,bad,english
chicken fuddu lagya.,2,bad,punjabi
dal makhani matram ruchi ga undi.,5,good,telugu
chapati att hai.,5,good,punjabi
sabzi kha ke swaad feel hoya.,4,good,punjabi
"hated da service, it was poor.",2,bad,english
The fish curry was horrible.,1,bad,english
pulao tinte baga chesaru anipinchindi.,5,good,telugu
ivattu curry tumba chennagide.,5,good,kannada
uttapam tumba sari illa.,1,bad,kannada
paneer kha ke ganda feel hoya.,2,bad,punjabi
naan kharaab hai.,1,bad,hindi
the dinner tasted great.,5,good,english
aaj curd maada si.,1,bad,punjabi
meal tumba mast agide.,4,good,kannada
oota tinte chetta anipinchindi.,2,bad,telugu
puri zabardast hai.,5,good,hindi
Really op mess.,5,good,english
Really nasty baingan bharta.,2,bad,english
biryani tinte asalu baledu anipinchindi.,3,bad,telugu
aaj ka rice gazab tha.,4,good,hindi
The idli tasted tasty.,5,good,english
vada bakwaas lagya.,1,bad,punjabi
ivattu paratha kettadagide.,2,bad,kannada
fish curry asalu baledu.,2,bad,telugu
curd ekdum chii hai.,3,bad,hindi
aaj dal swaad si.,4,good,punjabi
"Loved the pickle, it was superb.",5,good,english
butter chicken nodoke worst agide.,1,bad,kannada
egg curry was absolutely dreadful.,3,bad,english
The staff was perfect.,5,good,english
eeroju idli ruchi ga undi.,4,good,telugu
bhatura chennagilla.,1,bad,kannada
dal kha ke fuddu feel hoya.,3,bad,punjabi
eeroju sabzi baledu.,3,bad,telugu
bhatura ganda lagya.,1,bad,punjabi
raita ganda hai.,1,bad,punjabi
dal makhani full waste.,1,bad,kannada
lunch kha ke bahut vadiya feel hoya.,4,good,punjabi
pickle asalu daridram.,2,bad,telugu
puri kha ke sira feel hoya.,5,good,punjabi
food was absolutely disgusting.,1,bad,english
curry asalu asalu baledu.,1,bad,telugu
roti ekdum not good hai.,2,bad,hindi
palak paneer kha ke swaad feel hoya.,4,good,punjabi
palak paneer chala ruchi ga undi.,4,good,telugu
uttapam ganda lagya.,1,bad,punjabi
Ivattu curry keka.,5,good,kannada
chapati bekar.,1,bad,kannada
dal makhani asalu chandalanga undi.,2,bad,telugu
Really great dosa.,5,good,english
lunch asalu asalu baledu.,3,bad,telugu
poha chala ruchi ga undi.,4,good,telugu
kadai chicken kha ke bekar feel hoya.,3,bad,punjabi
aloo gobi full tumba chennagide.,5,good,kannada
egg curry kha ke sira feel hoya.,5,good,punjabi
I had a tasteless aloo gobi.,1,bad,english
upma kha ke mazza aa gaya feel hoya.,5,good,punjabi
da salad tasted pathetic.,2,bad,english
salad ekdum waste hai.,1,bad,hindi
Ivattu puri sari illa.,3,bad,kannada
pickle pura ghaint hai.,4,good,punjabi
egg curry tinte chala bagundi anipinchindi.,4,good,telugu
Ivattu dosa mast agide.,5,good,kannada
ivattu khana chennagilla.,1,bad,kannada
meal kha ke ghaint feel hoya.,4,good,punjabi
Ivattu methi paratha sari illa.,1,bad,kannada
aaj ka lunch mood kharab tha.,1,bad,hindi
aaj ka food gazab tha.,4,good,hindi
idli tinte kirrak anipinchindi.,5,good,telugu
chapati ghatiya hai.,1,bad,hindi
Eeroju butter chicken ruchi ga undi.,4,good,telugu
"hated the palak paneer, it was awful.",2,bad,english
butter chicken kha ke bekaar feel hoya.,1,bad,punjabi
chicken tumba worst agide.,1,bad,kannada
aaj ka dal makhani jhakaas tha.,5,good,hindi
salad ruchi ledu.,2,bad,telugu
upma kha ke maza aa gaya.,5,good,hindi
chicken is nasty.,3,bad,english
really disgusting butter chicken.,2,bad,english
baingan bharta pura ghaint hai.,5,good,punjabi
rajma jhakaas hai.,4,good,hindi
Ivattu oota chennagilla.,1,bad,kannada
dosa kha ke ghaint feel hoya.,5,good,punjabi
Really gross atmosphere.,2,bad,english
oota bahut bakwas hai.,2,bad,hindi
chole lajawab hai.,4,good,hindi
egg curry chala excellent ga undi.,4,good,telugu
Eeroju vada chetta.,2,bad,telugu
aloo gobi full kettadagide.,1,bad,kannada
The lunch tasted wonderful.,5,good,english
lunch ekdum awesome hai.,5,good,hindi
rajma bahut vadiya hai.,5,good,punjabi
aloo gobi tinte baledu anipinchindi.,2,bad,telugu
chole chala baga chesaru.,4,good,telugu
paratha ekdum mood kharab hai.,1,bad,hindi
chapati chala baledu.,1,bad,telugu
dosa is superb.,5,good,english
rice jama khatam hai.,1,bad,punjabi
chole kha ke bekar feel hoya.,1,bad,punjabi
rajma is amazing.,5,good,english
methi paratha full worst agide.,1,bad,kannada
really gross staff.,2,bad,english
khana kha ke att feel hoya.,5,good,punjabi
biryani nodoke super agide.,4,good,kannada
aaj ka palak paneer khatam tha.,2,bad,hindi
"Loved the bhatura, it was nice.",5,good,english
mushroom masala kha ke maza aa gaya.,4,good,hindi
food pura ghaint hai.,5,good,punjabi
the curd tasted osm.,5,good,english
baingan bharta kha ke mood kharab.,1,bad,hindi
roti chala chetta.,2,bad,telugu
egg curry kha ke maada feel hoya.,3,bad,punjabi
pickle chala chandalanga undi.,2,bad,telugu
aaj oota att si.,5,good,punjabi
fish curry tinte bagundi anipinchindi.,5,good,telugu
naan chala super.,4,good,telugu
mess is nasty.,1,bad,english
experience is poor.,2,bad,english
khichdi tumba sari illa.,3,bad,kannada
meal chala daridram.,2,bad,telugu
butter chicken tumba chennagilla.,1,bad,kannada
chicken bahut lajawab hai.,5,good,hindi
aaj idli swaad ni si.,3,bad,punjabi
Eeroju breakfast adhurs.,5,good,telugu
dosa chala asalu baledu.,3,bad,telugu
such a poor breakfast.,1,bad,english
dinner sakath.,5,good,kannada
dinner not good hai.,2,bad,hindi
upma tumba kettadagide.,2,bad,kannada
chutney chala baledu.,1,bad,telugu
lunch khatam hai.,1,bad,hindi
chole matram excellent ga undi.,5,good,telugu
meal kha ke mazza aa gaya feel hoya.,5,good,punjabi
sambar full bombat.,5,good,kannada
aaj ka bhojanam ghatiya tha.,1,bad,hindi
chapati excellent ga undi.,5,good,telugu
curry pura swaad hai.,5,good,punjabi
paratha is superb.,5,good,english
rice fuddu hai.,1,bad,punjabi
curry nodoke worst agide.,1,bad,kannada
roti kha ke mazza aa gaya feel hoya.,4,good,punjabi
poha was absolutely poor.,2,bad,english
egg curry sari illa.,2,bad,kannada
puri asalu daridram.,2,bad,telugu
da bhatura ws excellent.,4,good,english
biryani nodoke thu.,1,bad,kannada
sabzi kha ke vadiya feel hoya.,5,good,punjabi
pickle bekar hai.,2,bad,hindi
egg curry iz lovely.,5,good,english
egg curry tinte baga chesaru anipinchindi.,5,good,telugu
aaj ka mushroom masala ghatiya tha.,1,bad,hindi
Eeroju pulao daridram.,1,bad,telugu
da chole was great.,5,good,english
puri kha ke maza aa gaya.,4,good,hindi
breakfast sakath.,4,good,kannada
Ivattu aloo gobi sari illa.,3,bad,kannada
naan fuddu lagya.,1,bad,punjabi
dosa jama ganda hai.,1,bad,punjabi
pickle chala kirrak.,4,good,telugu
idli swaad ni hai.,1,bad,punjabi
such a horrible curd.,1,bad,english
pickle chala excellent ga undi.,5,good,telugu
khichdi kha ke ganda feel hoya.,2,bad,punjabi
puri ekdum jhakaas hai.,5,good,hindi
upma full sakath.,4,good,kannada
mixed veg full tumba chennagide.,5,good,kannada
aaj oota vadiya si.,5,good,punjabi
chicken bahut swadisht hai.,5,good,hindi
mushroom masala tinte adhurs anipinchindi.,5,good,telugu
staff was absolutely bad.,2,bad,english
paneer tumba chennagilla.,2,bad,kannada
sambar ekdum ghatiya hai.,2,bad,hindi
bhatura full chennagide.,5,good,kannada
aaj ka dinner bekar tha.,1,bad,hindi
the dosa tasted good.,5,good,english
aaj ka palak paneer not good tha.,2,bad,hindi
khichdi kha ke fuddu feel hoya.,2,bad,punjabi
khana tinte daridram anipinchindi.,1,bad,telugu
paneer pura att hai.,5,good,punjabi
"hated the kadai chicken, it was disgusting.",1,bad,english
Ivattu dal bombat.,4,good,kannada
curry tumba super agide.,5,good,kannada
such a dreadful butter chicken.,1,bad,english
khana not good hai.,1,bad,hindi
oota chala asalu baledu.,1,bad,telugu
ivattu methi paratha tumba chennagide.,5,good,kannada
vada bagundi.,4,good,telugu
"hated the soup, it was gross.",1,bad,english
da rajma ws unpleasant.,1,bad,english
aaj ka vada mast tha.,4,good,hindi
the pulao tasted terrible.,1,bad,english
soup kha ke ganda feel hoya.,1,bad,punjabi
Eeroju chole baledu.,2,bad,telugu
I had a nice khichdi.,5,good,english
dosa nodoke chennagilla.,2,bad,kannada
puri full bekar.,1,bad,kannada
khichdi ganda lagya.,1,bad,punjabi
uttapam tumba chennagilla.,1,bad,kannada
mixed veg pura changa hai.,5,good,punjabi
roti matram adhurs.,4,good,telugu
sabzi full thu.,1,bad,kannada
kadai chicken gazab hai.,5,good,hindi
khana ghatiya hai.,2,bad,hindi
ivattu mushroom masala chennagide.,5,good,kannada
aaj ka lunch sahi h tha.,4,good,hindi
aaj ka biryani waste tha.,1,bad,hindi
upma kirrak.,4,good,telugu
such a delicious methi paratha.,5,good,english
meal tumba bekar.,2,bad,kannada
ivattu pickle thu.,1,bad,kannada
soup jama swaad ni hai.,1,bad,punjabi
sabzi bahut vadiya hai.,5,good,punjabi
upma tinte daridram anipinchindi.,2,bad,telugu
aloo gobi tumba thu.,3,bad,kannada
naan bahut ghatiya hai.,1,bad,hindi
puri full chennagide.,5,good,kannada
The pulao was awful.,1,bad,english
egg curry mazza aa gaya hai.,5,good,punjabi
bhatura bekaar lagya.,1,bad,punjabi
kadai chicken matram ruchi ga undi.,5,good,telugu
food kha ke maza aa gaya.,5,good,hindi
aaj ka chole ek number tha.,4,good,hindi
bhatura swadisht hai.,5,good,hindi
da chole was tasteless.,2,bad,english
pulao nodoke chennagilla.,1,bad,kannada
meal jama khatam hai.,2,bad,punjabi
aaj rice bakwaas si.,1,bad,punjabi
idli matram excellent ga undi.,5,good,telugu
aaj khana sira si.,5,good,punjabi
methi paratha bakwas hai.,1,bad,hindi
upma ekdum mood kharab hai.,2,bad,hindi
khana kha ke mazza aa gaya feel hoya.,5,good,punjabi
idli chala kirrak.,5,good,telugu
sambar tinte baledu anipinchindi.,1,bad,telugu
rajma ekdum mood kharab hai.,3,bad,hindi
bhatura bombat.,5,good,kannada
butter chicken tumba kettadagide.,2,bad,kannada
i had a superb pulao.,4,good,english
pulao thu.,3,bad,kannada
rajma tinte chala bagundi anipinchindi.,5,good,telugu
breakfast chala chandalanga undi.,3,bad,telugu
"loved the rajma, it was perfect.",5,good,english
upma full keka.,4,good,kannada
chole nodoke ruchi illa.,3,bad,kannada
salad chala chetta.,2,bad,telugu
aaj ka biryani lajawab tha.,5,good,hindi
the dal makhani was great.,4,good,english
experience is nasty.,2,bad,english
dinner bahut bakwas hai.,1,bad,hindi
aaj puri bekar si.,3,bad,punjabi
food ekdum badhiya hai.,5,good,hindi
butter chicken att lagya.,5,good,punjabi
Ivattu curry sakath.,5,good,kannada
Such a delicious upma.,5,good,english
pulao bahut bakwas hai.,2,bad,hindi
chutney full kettadagide.,2,bad,kannada
butter chicken tinte waste anipinchindi.,1,bad,telugu
Eeroju methi paratha adhurs.,5,good,telugu
aaj ka oota waste tha.,1,bad,hindi
egg curry tinte super anipinchindi.,5,good,telugu
aloo gobi asalu waste.,1,bad,telugu
dessert waste.,1,bad,kannada
aaj dal ghaint si.,5,good,punjabi
khichdi mazza aa gaya lagya.,5,good,punjabi
biryani asalu waste.,1,bad,telugu
khichdi ekdum khatam hai.,1,bad,hindi
paratha kha ke maza aa gaya.,5,good,hindi
bhojanam zabardast hai.,4,good,hindi
upma chala asalu baledu.,2,bad,telugu
chutney tinte chala baledu anipinchindi.,2,bad,telugu
soup tinte excellent ga undi anipinchindi.,4,good,telugu
khana tumba chennagide.,5,good,kannada
bhojanam jama ganda hai.,1,bad,punjabi
roti ghaint hai.,5,good,punjabi
chicken tinte ruchi ledu anipinchindi.,1,bad,telugu
kadai chicken full mast agide.,5,good,kannada
mushroom masala tumba chennagide.,5,good,kannada
I had a nice dessert.,5,good,english
sambar nodoke kettadagide.,2,bad,kannada
poha pura ghaint hai.,5,good,punjabi
Ivattu mixed veg keka.,5,good,kannada
The paratha ws good.,5,good,english
curd is lovely.,4,good,english
sabzi bahut vadiya hai.,4,good,punjabi
The dal tasted amazing.,5,good,english
the experience was wonderful.,5,good,english
pulao nodoke chennagide.,4,good,kannada
upma ghatiya hai.,3,bad,hindi
really lovely experience.,5,good,english
rajma bahut chii hai.,1,bad,hindi
pulao is brilliant.,5,good,english
fish curry fuddu hai.,1,bad,punjabi
Such a disgusting rajma.,3,bad,english
palak paneer tinte chala bagundi anipinchindi.,4,good,telugu
eeroju salad kirrak.,5,good,telugu
aaj oota maada si.,1,bad,punjabi
Ivattu kadai chicken waste.,1,bad,kannada
aaj ka butter chicken badhiya tha.,5,good,hindi
pickle tinte baledu anipinchindi.,2,bad,telugu
Ivattu aloo gobi kettadagide.,2,bad,kannada
mixed veg matram keka.,5,good,telugu
really outstanding oota.,5,good,english
dal makhani chala ruchi ga undi.,4,good,telugu
Really tasteless place.,1,bad,english
lunch was absolutely outstanding.,4,good,english
Really tasteless fish curry.,2,bad,english
paneer ekdum sahi hai hai.,5,good,hindi
biryani chala daridram.,1,bad,telugu
khana bekar hai.,1,bad,punjabi
Ivattu biryani thu.,1,bad,kannada
sabzi tumba ruchi agide.,5,good,kannada
aaj rajma ganda si.,1,bad,punjabi
khichdi ekdum gazab hai.,5,good,hindi
aaj ka bhojanam waste tha.,2,bad,hindi
Ivattu paneer mast agide.,5,good,kannada
eeroju puri chetta.,1,bad,telugu
dinner ekdum waste hai.,2,bad,hindi
salad waste.,1,bad,telugu
aaj ka dessert not good tha.,2,bad,hindi
chapati was absolutely dreadful.,1,bad,english
naan bahut ghatiya hai.,1,bad,hindi
the chutney tasted tasty.,5,good,english
"Hated the dal, it was pathetic.",1,bad,english
lunch tinte daridram anipinchindi.,1,bad,telugu
bhatura super.,4,good,telugu
dinner bahut bekar hai.,1,bad,hindi
roti was absolutely nice.,5,good,english
Ivattu dessert sari illa.,3,bad,kannada
dinner worst agide.,1,bad,kannada
methi paratha ekdum jhakaas hai.,5,good,hindi
salad matram baga chesaru.,5,good,telugu
rice kha ke mood kharab.,1,bad,hindi
"Hated the upma, it was poor.",1,bad,english
paneer full mast agide.,4,good,kannada
chapati ghatiya hai.,2,bad,hindi
aloo gobi bahut bekaar hai.,1,bad,hindi
mixed veg nodoke worst agide.,2,bad,kannada
aaj ka chicken khatam tha.,1,bad,hindi
quality was absolutely poor.,3,bad,english
chicken ekdum kharaab hai.,1,bad,hindi
ivattu naan kettadagide.,1,bad,kannada
chutney chala adhurs.,5,good,telugu
dosa is bland.,1,bad,english
palak paneer ghaint lagya.,4,good,punjabi
the biryani tasted delicious.,5,good,english
chapati was absolutely tasty.,4,good,english
mushroom masala bombat.,5,good,kannada
upma tumba sari illa.,2,bad,kannada
rice ekdum lajawab hai.,5,good,hindi
rajma badhiya hai.,4,good,hindi
dessert kha ke bakwaas feel hoya.,2,bad,punjabi
khana ekdum bekar hai.,1,bad,hindi
fish curry waste.,2,bad,telugu
